28-Feb-2024-04-30-10 --- args ---
The attention method is self_relation-attention, learning rate: 0.1
Label: 1, Pred: 2
Label: 1, Pred: 0
Label: 1, Pred: 1
Label: 1, Pred: 1
Label: 1, Pred: 0
Label: 1, Pred: 2
Label: 1, Pred: 6
Label: 1, Pred: 1
Label: 1, Pred: 1
Label: 1, Pred: 1
Label: 1, Pred: 1
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 0
Label: 2, Pred: 0
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 0
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 0
Label: 2, Pred: 0
Label: 2, Pred: 0
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 0
Label: 2, Pred: 0
Label: 2, Pred: 0
Label: 2, Pred: 0
Label: 2, Pred: 1
Label: 2, Pred: 1
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 0
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 0
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 1
Label: 2, Pred: 0
Label: 2, Pred: 6
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 2
Label: 2, Pred: 1
Label: 2, Pred: 1
Label: 3, Pred: 0
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 0
Label: 3, Pred: 6
Label: 3, Pred: 6
Label: 3, Pred: 2
Label: 3, Pred: 1
Label: 3, Pred: 0
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 0
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 0
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 2
Label: 3, Pred: 0
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 0
Label: 3, Pred: 2
Label: 3, Pred: 1
Label: 3, Pred: 2
Label: 3, Pred: 1
Label: 3, Pred: 3
Label: 3, Pred: 6
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 2
Label: 3, Pred: 3
Label: 3, Pred: 3
Label: 3, Pred: 2
Label: 3, Pred: 1
Label: 3, Pred: 1
Label: 3, Pred: 3
Label: 3, Pred: 3
Label: 3, Pred: 1
Label: 3, Pred: 6
Label: 3, Pred: 3
Label: 3, Pred: 1
Label: 3, Pred: 6
Label: 3, Pred: 3
Label: 3, Pred: 1
Label: 3, Pred: 2
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 1
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 1
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 1
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 1
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 6
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 0, Pred: 0
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 0
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 0
Label: 4, Pred: 0
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 0
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 0
Label: 4, Pred: 6
Label: 4, Pred: 6
Label: 4, Pred: 0
Label: 4, Pred: 2
Label: 4, Pred: 4
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 0
Label: 4, Pred: 3
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 6
Label: 4, Pred: 6
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 4
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 4
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 3
Label: 4, Pred: 4
Label: 4, Pred: 1
Label: 4, Pred: 3
Label: 4, Pred: 0
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 2
Label: 4, Pred: 0
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 1
Label: 4, Pred: 3
Label: 4, Pred: 1
Label: 4, Pred: 2
Label: 6, Pred: 2
Label: 6, Pred: 1
Label: 6, Pred: 1
Label: 6, Pred: 6
Label: 6, Pred: 1
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 0
Label: 6, Pred: 2
Label: 6, Pred: 1
Label: 6, Pred: 1
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 0
Label: 6, Pred: 2
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 1
Label: 6, Pred: 1
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 0
Label: 6, Pred: 2
Label: 6, Pred: 2
Label: 6, Pred: 2
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 0
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 2
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 2
Label: 6, Pred: 2
Label: 6, Pred: 0
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 2
Label: 6, Pred: 1
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 0
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 6
Label: 6, Pred: 1
Label: 6, Pred: 3
 *Acc@Video 45.694 
